SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-18-2022,Single Family Residential,16-2057 Silveroak Dr,Pahoa,HI,96778,375000,3.0,2.0,Ainaloa,1244.0,12000.0,2022.0,,301.0,,Sold,,,https://www.redfin.com/HI/Pahoa/16-Silveroak-Dr-96778/home/79207195,HI Information Service,662733.0,N,Y,19.5319372,-154.9866862
PAST SALE,October-14-2022,Single Family Residential,11-3286 Ala Oki Pl,Volcano,HI,96785,213700,2.0,1.0,Royal Hawaiian Estates,896.0,10000.0,1992.0,,239.0,,Sold,,,https://www.redfin.com/HI/Volcano/11-3286-Ala-Oki-Pl-96778/home/178428414,HI Information Service,659102.0,N,Y,19.44173394,-155.1949947
PAST SALE,October-24-2022,Single Family Residential,11-3262 Nalehua Rd,Volcano,HI,96785,685000,3.0,2.0,Hawaiian Orchid Island Estate,1345.0,130680.0,2007.0,,509.0,,Sold,,,https://www.redfin.com/HI/Volcano/11-3262-Nalehua-RD-96785/home/179652760,HI Information Service,661992.0,N,Y,19.43728839,-155.18997759
PAST SALE,August-26-2022,Single Family Residential,11-2781 Ohia Ave,Volcano,HI,96785,320000,2.0,1.0,Hawaii's Eden Roc Estates,1008.0,43560.0,2005.0,,317.0,,Sold,,,https://www.redfin.com/HI/Volcano/11-3330-Ohia-Ave-96785/home/180685257,HI Information Service,663019.0,N,Y,19.5042947,-155.1162467
PAST SALE,November-14-2022,Vacant Land,Near S. Oshiro Rd,Volcano,HI,96785,220000,,,Olaa Reservation Lots,,2177913.0,,,,,Sold,,,https://www.redfin.com/HI/Volcano/Near-S-Oshiro-RD-96785/home/181219263,HI Information Service,664190.0,N,Y,19.52081942,-155.12826401
PAST SALE,September-30-2022,Single Family Residential,11-3294 Alaula St,Volcano,HI,96785,680000,2.0,2.5,Royal Hawaiian Estates,1408.0,10000.0,1993.0,,483.0,,Sold,,,https://www.redfin.com/HI/Volcano/11-3294-Alaula-St-96785/home/79212850,HI Information Service,664115.0,N,Y,19.4396865,-155.1941391
PAST SALE,September-29-2022,Single Family Residential,92-584 Welo St,Kapolei,HI,96707,1268000,3.0,2.0,Makakilo-kahiwelo,1431.0,17100.0,2012.0,,886.0,,Sold,,,https://www.redfin.com/HI/Kapolei/92-584-Welo-St-96707/home/88469926,HiCentral MLS,202217346.0,N,Y,21.3455097,-158.0778629
PAST SALE,October-11-2022,Single Family Residential,157 Kuakolu Pl,Hilo,HI,96720,345000,3.0,2.0,Kaumana Estates Subdivision,1136.0,15008.0,1978.0,,304.0,,Sold,,,https://www.redfin.com/HI/Hilo/157-Kuakolu-Pl-96720/home/88417862,HI Information Service,665893.0,N,Y,19.6786779,-155.1608935
PAST SALE,September-25-2022,Single Family Residential,11 Meleinoa Pl,Kahului,HI,96732,1179000,3.0,3.0,Kahului,1770.0,9784.0,2001.0,,666.0,248.0,Sold,,,https://www.redfin.com/HI/Kahului/11-Meleinoa-Pl-96732/home/88614027,RAM MLS,396612.0,N,Y,20.879408,-156.4924179
PAST SALE,August-17-2022,Single Family Residential,47-459 & 47-449 Mapele Rd,Kaneohe,HI,96744,2150000,11.0,7.0,Waihee,3748.0,141570.0,1958.0,,574.0,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-459-Mapele-Rd-96744/home/166947197,HiCentral MLS,202205314.0,N,Y,21.4532243,-157.8412929
PAST SALE,August-24-2022,Single Family Residential,92-628 Welo St,Kapolei,HI,96707,1487500,3.0,3.0,Makakilo-kahiwelo,1887.0,12757.0,2012.0,,788.0,50.0,Sold,,,https://www.redfin.com/HI/Kapolei/92-628-Welo-St-96707/home/88469917,HiCentral MLS,202212067.0,N,Y,21.3472183,-158.0787479
PAST SALE,October-27-2022,Single Family Residential,91-821 Oaniani St,Kapolei,HI,96707,1418000,4.0,2.5,Kapolei-malanai,2268.0,5254.0,1994.0,,625.0,45.0,Sold,,,https://www.redfin.com/HI/Kapolei/91-821-Oaniani-St-96707/home/63950367,HiCentral MLS,202214756.0,N,Y,21.342999,-158.0701311
PAST SALE,October-18-2022,Single Family Residential,440 Makani Cir,Hilo,HI,96720,560000,4.0,1.5,Macadamia Grove Estates Subdivision,1356.0,15000.0,1966.0,,413.0,,Sold,,,https://www.redfin.com/HI/Hilo/440-Makani-Cir-96720/home/88413945,HI Information Service,663919.0,N,Y,19.6806975,-155.1051202
PAST SALE,October-26-2022,Single Family Residential,84-850 Maiola Sts #57,Waianae,HI,96792,839800,3.0,2.5,Makaha,1348.0,6270.0,2023.0,,623.0,240.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-57/home/182528142,HiCentral MLS,202222243.0,N,Y,21.4825806,-158.19005
PAST SALE,October-2-2022,Single Family Residential,84-725 Hanalei St Unit A,Waianae,HI,96792,695000,4.0,3.0,Makaha,1104.0,6457.0,1990.0,,630.0,,Sold,,,https://www.redfin.com/HI/Waianae/84-725-Hanalei-St-96792/unit-A/home/91479639,HiCentral MLS,202212105.0,N,Y,21.4694126,-158.213824
PAST SALE,September-15-2022,Single Family Residential,91-1345 Maliko St,Ewa Beach,HI,96706,790000,4.0,2.0,Ewa Villages,1424.0,2580.0,1986.0,,555.0,,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1345-Maliko-St-96706/home/88572367,HiCentral MLS,202213881.0,N,Y,21.3450161,-158.0290503
PAST SALE,October-11-2022,Vacant Land,84-689 Lahaina St,Waianae,HI,96792,925000,0.0,,Makaha,,25441.0,,,,,Sold,,,https://www.redfin.com/HI/Waianae/84-689-Lahaina-St-96792/home/88564853,HiCentral MLS,202218883.0,N,Y,21.470324,-158.214409
PAST SALE,September-15-2022,Condo/Co-op,95-031 Kahoea St #204,Mililani,HI,96789,660000,2.0,2.5,Mililani Area,1100.0,1100.0,1973.0,,600.0,478.0,Sold,,,https://www.redfin.com/HI/Mililani/95-31-Kahoea-St-96789/unit-204/home/91449797,HiCentral MLS,202214741.0,N,Y,21.448407,-158.022659
PAST SALE,October-25-2022,Single Family Residential,84-853 Maiola St #107,Waianae,HI,96792,1021800,4.0,3.5,Makaha,1935.0,10141.0,2022.0,,528.0,250.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-107/home/182528364,HiCentral MLS,202222247.0,N,Y,21.4825806,-158.19005
PAST SALE,October-25-2022,Single Family Residential,84-860 Maiola St #60,Waianae,HI,96792,857100,3.0,2.0,Makaha,1582.0,7804.0,2022.0,,542.0,240.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-60/home/182528449,HiCentral MLS,202222248.0,N,Y,21.4825806,-158.19005
PAST SALE,October-28-2022,Single Family Residential,84-845 Maiola St #103,Waianae,HI,96792,998700,3.0,2.5,Makaha,1348.0,6237.0,2022.0,,741.0,240.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-103/home/182546158,HiCentral MLS,202222328.0,N,Y,21.4825806,-158.19005
PAST SALE,October-27-2022,Single Family Residential,84-849 Maiola St #105,Waianae,HI,96792,935400,4.0,2.5,Makaha,1688.0,6859.0,2022.0,,554.0,239.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-105/home/182546172,HiCentral MLS,202222329.0,N,Y,21.4825806,-158.19005
PAST SALE,September-6-2022,Condo/Co-op,84-740 Kili Dr Unit H/1130,Waianae,HI,96792,289000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,425.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-740-Kili-Dr-96792/unit-H-1130/home/63813621,HiCentral MLS,202207283.0,N,Y,21.4826805,-158.2037831
PAST SALE,September-8-2022,Condo/Co-op,84-740 Kili Dr #1425,Waianae,HI,96792,285000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,419.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-740-Kili-Dr-96792/unit-1425/home/88563577,HiCentral MLS,202209839.0,N,Y,21.4826805,-158.2037831
PAST SALE,September-15-2022,Condo/Co-op,84-740 Kili Dr #226,Waianae,HI,96792,240000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,353.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-740-Kili-Dr-96792/unit-226/home/88563598,HiCentral MLS,202216280.0,N,Y,21.4826805,-158.2037831
PAST SALE,October-12-2022,Condo/Co-op,84-740 Kili Dr #528,Waianae,HI,96792,210000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,309.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-740-Kili-Dr-96792/unit-528/home/88563649,HiCentral MLS,202216096.0,N,Y,21.4826805,-158.2037831
PAST SALE,September-28-2022,Single Family Residential,84-880 Maiola St #66,Waianae,HI,96792,796500,4.0,2.5,Makaha,1688.0,5485.0,2022.0,,472.0,254.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-66/home/174831816,HiCentral MLS,202108130.0,N,Y,21.4825806,-158.19005
PAST SALE,September-27-2022,Single Family Residential,84-871 Maiola Pl #112,Waianae,HI,96792,784900,4.0,2.5,Makaha,1688.0,7196.0,2022.0,,465.0,243.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-112/home/175008902,HiCentral MLS,202109864.0,N,Y,21.4825806,-158.19005
PAST SALE,September-22-2022,Single Family Residential,84-878 Maiola St #65,Waianae,HI,96792,768000,4.0,2.5,Makaha,1679.0,5528.0,2022.0,,457.0,238.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-65/home/175008916,HiCentral MLS,202109878.0,N,Y,21.4825806,-158.19005
PAST SALE,September-29-2022,Single Family Residential,84-881 Maiola St #117,Waianae,HI,96792,743900,4.0,2.5,Makaha,1679.0,6237.0,2022.0,,443.0,240.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-117/home/175008932,HiCentral MLS,202109879.0,N,Y,21.4825806,-158.19005
PAST SALE,October-25-2022,Single Family Residential,84-857 Maiola St #109,Waianae,HI,96792,953200,3.0,2.0,Makaha,1582.0,11905.0,2022.0,,603.0,258.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-109/home/175110491,HiCentral MLS,202112042.0,N,Y,21.4825806,-158.19005
PAST SALE,October-27-2022,Single Family Residential,84-847 Maiola St #104,Waianae,HI,96792,845000,4.0,2.5,Makaha,1679.0,7434.0,2022.0,,503.0,244.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-104/home/175235347,HiCentral MLS,202113228.0,N,Y,21.4825806,-158.19005
PAST SALE,October-25-2022,Single Family Residential,84-851 Maiola St #106,Waianae,HI,96792,876100,4.0,2.5,Makaha,1679.0,7498.0,2022.0,,522.0,244.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-106/home/175235700,HiCentral MLS,202113340.0,N,Y,21.4825806,-158.19005
PAST SALE,October-27-2022,Single Family Residential,84-858 Maiola St #59,Waianae,HI,96792,816700,4.0,2.5,Makaha,1679.0,6215.0,2022.0,,486.0,244.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-59/home/175235752,HiCentral MLS,202113342.0,N,Y,21.4825806,-158.19005
PAST SALE,October-30-2022,Single Family Residential,84-120 Maiola St #120,Waianae,HI,96792,820000,4.0,2.5,Makaha,1679.0,5780.0,2022.0,,488.0,244.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-120/home/175235958,HiCentral MLS,202113346.0,N,Y,21.4825806,-158.19005
PAST SALE,October-25-2022,Single Family Residential,84-855 Maiola St #108,Waianae,HI,96792,913100,4.0,2.5,Makaha,1688.0,9559.0,2022.0,,541.0,245.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-108/home/175236334,HiCentral MLS,202113349.0,N,Y,21.4825806,-158.19005
PAST SALE,October-26-2022,Single Family Residential,84-854 Maiola St #58,Waianae,HI,96792,872900,4.0,2.5,Makaha,1688.0,7223.0,2022.0,,517.0,239.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-58/home/175240878,HiCentral MLS,202113380.0,N,Y,21.4825806,-158.19005
PAST SALE,October-26-2022,Single Family Residential,84-859 Maiola St #110,Waianae,HI,96792,1001800,4.0,3.5,Makaha,1935.0,9125.0,2022.0,,518.0,245.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-110/home/175305843,HiCentral MLS,202115055.0,N,Y,21.4825806,-158.19005
PAST SALE,November-3-2022,Single Family Residential,84-829 Maiola St #52,Waianae,HI,96792,1002700,4.0,3.5,Makaha,1935.0,6797.0,2022.0,,518.0,239.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-52/home/175305752,HiCentral MLS,202114865.0,N,Y,21.4825806,-158.19005
PAST SALE,November-3-2022,Single Family Residential,84-841 Maiola St #101,Waianae,HI,96792,1029100,4.0,2.5,Makaha,1688.0,8302.0,2022.0,,610.0,243.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-101/home/175312682,HiCentral MLS,202114954.0,N,Y,21.4825806,-158.19005
PAST SALE,November-6-2022,Single Family Residential,84-839 Maiola St #100,Waianae,HI,96792,895600,4.0,2.5,Makaha,1679.0,7098.0,2022.0,,533.0,240.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-100/home/175312641,HiCentral MLS,202114949.0,N,Y,21.4825806,-158.19005
PAST SALE,November-8-2022,Single Family Residential,84-830 Maiola St #50,Waianae,HI,96792,848000,4.0,2.5,Makaha,1688.0,5997.0,2022.0,,502.0,237.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-50/home/175305751,HiCentral MLS,202114860.0,N,Y,21.4825806,-158.19005
PAST SALE,November-9-2022,Single Family Residential,84-828 Maiola St #51,Waianae,HI,96792,1098900,4.0,2.5,Makaha,1688.0,6261.0,2022.0,,651.0,238.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-51/home/175328402,HiCentral MLS,202114861.0,N,Y,21.4825806,-158.19005
PAST SALE,November-9-2022,Single Family Residential,84-084 Maiola Pl #46,Waianae,HI,96792,1125000,3.0,2.0,Makaha,1496.0,7738.0,2019.0,,752.0,255.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-46/home/167442254,HiCentral MLS,202211474.0,N,Y,21.4825806,-158.19005
PAST SALE,November-8-2022,Single Family Residential,84-846 Maiola St #119,Waianae,HI,96792,833900,4.0,2.5,Makaha,1679.0,7240.0,2022.0,,497.0,244.0,Sold,,,https://www.redfin.com/HI/Waianae/84-Maiola-St-96792/unit-119/home/175235855,HiCentral MLS,202113344.0,N,Y,21.4825806,-158.19005
PAST SALE,September-9-2022,Single Family Residential,18-1994 Ua Nani Rd (road 5),Volcano,HI,96785,244000,1.0,1.0,Aloha Estates Subdivision,648.0,12005.0,1979.0,,377.0,,Sold,,,https://www.redfin.com/HI/Volcano/18-1994-Ua-Nani-Rd-road-5-96785/home/179415647,HI Information Service,660469.0,N,Y,19.51832065,-155.14359557
PAST SALE,October-5-2022,Single Family Residential,11-3396 Palainui Ave,Mountain View,HI,96771,299000,2.0,1.0,Hawaii's Eden Roc Estates,864.0,43560.0,2007.0,,346.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/11-3396-Palainui-St-96771/home/177061379,HI Information Service,700933.0,N,Y,19.5131412,-155.1086348
PAST SALE,October-17-2022,Single Family Residential,95-468 Laupalai Pl,Mililani,HI,96789,1025000,3.0,2.0,Mililani Area,1322.0,4200.0,1988.0,,775.0,48.0,Sold,,,https://www.redfin.com/HI/Mililani/95-468-Laupalai-Pl-96789/home/63923506,HiCentral MLS,202212011.0,N,Y,21.4454818,-158.0262092
PAST SALE,September-18-2022,Condo/Co-op,84-770 Kili Dr #438,Waianae,HI,96792,300000,2.0,1.0,Makaha,802.0,612759.0,1970.0,,374.0,1052.0,Sold,,,https://www.redfin.com/HI/Waianae/84-770-Kili-Dr-96792/unit-438/home/63848707,HiCentral MLS,202211942.0,N,Y,21.4828096,-158.2036235
PAST SALE,September-20-2022,Single Family Residential,86-910 Pukui Pl,Waianae,HI,96792,650000,3.0,3.0,Lualualei,1848.0,5853.0,1973.0,,352.0,,Sold,,,https://www.redfin.com/HI/Waianae/86-910-Pukui-Pl-96792/home/63960730,HiCentral MLS,202213332.0,N,Y,21.4405802,-158.1782764
PAST SALE,October-16-2022,Condo/Co-op,85-175 Farrington Hwy Unit A309,Waianae,HI,96792,223000,1.0,1.0,Waianae,412.0,242019.0,1974.0,,541.0,562.0,Sold,,,https://www.redfin.com/HI/Waianae/85-175-Farrington-Hwy-96792/unit-A309/home/63848092,HiCentral MLS,202216002.0,N,Y,21.4574669,-158.2025985
PAST SALE,November-2-2022,Condo/Co-op,85-175 Farrington Hwy Unit B221,Waianae,HI,96792,249000,1.0,1.0,Waianae,412.0,242019.0,1974.0,,604.0,562.0,Sold,,,https://www.redfin.com/HI/Waianae/85-175-Farrington-Hwy-96792/unit-B221/home/63754069,HiCentral MLS,202220344.0,N,Y,21.4574669,-158.2025985
PAST SALE,November-4-2022,Condo/Co-op,85-175 Farrington Hwy Unit C406,Waianae,HI,96792,235000,1.0,1.0,Waianae,412.0,,1974.0,,570.0,550.0,Sold,,,https://www.redfin.com/HI/Waianae/85-175-Farrington-Hwy-96792/unit-C406/home/88565616,HiCentral MLS,202216191.0,N,Y,21.4574669,-158.2025985
PAST SALE,September-30-2022,Single Family Residential,18-4103 Hohiu St,Volcano,HI,96785,327000,3.0,2.0,Pacific Paradise Mountain View Manor,1496.0,8170.0,2007.0,,219.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/18-4103-Hohiu-St-96771/home/166625303,HI Information Service,661905.0,N,Y,19.5351826,-155.137526
PAST SALE,August-25-2022,Condo/Co-op,84-664 Ala Mahiku St Unit 187B,Waianae,HI,96792,310000,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,380.0,593.0,Sold,,,https://www.redfin.com/HI/Waianae/84-664-Ala-Mahiku-St-96792/unit-187B/home/88564306,HiCentral MLS,202210514.0,N,Y,21.4802841,-158.2059755
PAST SALE,October-10-2022,Condo/Co-op,84-754 Ala Mahiku St Unit 33A,Waianae,HI,96792,290000,2.0,1.0,Makaha,815.0,,1975.0,,356.0,593.0,Sold,,,https://www.redfin.com/HI/Waianae/84-754-Ala-Mahiku-St-96792/unit-33A/home/181322051,HiCentral MLS,202217442.0,N,Y,21.480456,-158.203383
PAST SALE,September-27-2022,Condo/Co-op,84-754 Ala Mahiku St Unit 35C,Waianae,HI,96792,290000,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,356.0,597.0,Sold,,,https://www.redfin.com/HI/Waianae/84-754-Ala-Mahiku-St-96792/unit-35C/home/63984734,HiCentral MLS,202206922.0,N,Y,21.480456,-158.203383
PAST SALE,September-15-2022,Condo/Co-op,84-754 Ala Mahiku St Unit 12/50b,Waianae,HI,96792,267500,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,328.0,565.0,Sold,,,https://www.redfin.com/HI/Waianae/84-754-Ala-Mahiku-St-96792/unit-12-50B/home/143289647,HiCentral MLS,202217351.0,N,Y,21.480456,-158.203383
PAST SALE,October-30-2022,Condo/Co-op,84-755 Ala Mahiku St Unit 68C,Waianae,HI,96792,220000,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,270.0,593.0,Sold,,,https://www.redfin.com/HI/Waianae/84-755-Ala-Mahiku-St-96792/unit-68-C/home/177906466,HiCentral MLS,202219918.0,N,Y,21.480456,-158.203383
PAST SALE,August-23-2022,Condo/Co-op,84-718 Ala Mahiku St Unit 20/91C,Waianae,HI,96792,255000,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,313.0,593.0,Sold,,,https://www.redfin.com/HI/Waianae/84-718-Ala-Mahiku-St-96792/unit-20-91C/home/63845657,HiCentral MLS,202213891.0,N,Y,21.480456,-158.203383
PAST SALE,October-6-2022,Single Family Residential,95-215 Hainole Pl,Mililani,HI,96789,1590000,5.0,3.5,Mililani Mauka,2808.0,5700.0,2006.0,,566.0,48.0,Sold,,,https://www.redfin.com/HI/Mililani/95-215-Hainole-Pl-96789/home/63960046,HiCentral MLS,202211367.0,N,Y,21.4797372,-157.9771179
PAST SALE,September-8-2022,Single Family Residential,95-212 Hainole Pl,Mililani,HI,96789,1515000,4.0,3.5,Mililani Mauka,3060.0,5749.0,2006.0,,495.0,48.0,Sold,,,https://www.redfin.com/HI/Mililani/95-212-Hainole-Pl-96789/home/88457256,HiCentral MLS,202213375.0,N,Y,21.4799944,-157.9767453
PAST SALE,October-11-2022,Single Family Residential,95-1271 Ahoka St,Mililani,HI,96789,1510000,4.0,3.0,Mililani Mauka,2211.0,5341.0,2003.0,,683.0,42.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1271-Ahoka-St-96789/home/179538990,HiCentral MLS,202206229.0,N,Y,21.4825182,-157.978422
PAST SALE,August-24-2022,Condo/Co-op,95-1005 Kaapeha St #21,Mililani,HI,96789,550000,2.0,2.0,Mililani Mauka,731.0,,1994.0,,752.0,528.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1005-Kaapeha-St-96789/unit-21/home/63753893,HiCentral MLS,202212619.0,N,Y,21.475055,-157.997381
PAST SALE,October-19-2022,Condo/Co-op,95-1025 Kaapeha St #207,Mililani,HI,96789,685000,3.0,2.0,Mililani Mauka,881.0,,2001.0,,778.0,626.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1025-Kaapeha-St-96789/unit-207/home/91478572,HiCentral MLS,202216487.0,N,Y,21.4743536,-157.9970665
PAST SALE,August-25-2022,Single Family Residential,95-1033 Kuhea St,Mililani,HI,96789,1250000,3.0,2.5,Mililani Mauka,1854.0,5500.0,1993.0,,674.0,49.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1033-Kuhea-St-96789/home/63957794,HiCentral MLS,202213321.0,N,Y,21.4746141,-157.9914258
PAST SALE,September-26-2022,Single Family Residential,95-1068 Kowa St,Mililani,HI,96789,1775000,3.0,2.5,Mililani Mauka,2019.0,13631.0,1993.0,,879.0,48.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1068-Kowa-St-96789/home/91453046,HiCentral MLS,202212451.0,N,Y,21.471686,-157.9916496
PAST SALE,November-4-2022,Single Family Residential,11-2840 Lehua St,Mountain View,HI,96771,339000,2.0,2.5,Fern Acres,1068.0,87120.0,2007.0,,317.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/11-2840-Lehua-ST-96771/home/173789708,HI Information Service,662408.0,N,Y,19.49374559,-155.06372638
PAST SALE,September-26-2022,Single Family Residential,11-1764 Menpachi St,Mountain View,HI,96771,355000,3.0,3.0,Hawaii's Eden Roc Estates,1376.0,43560.0,2007.0,,258.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/11-1764-Menpachi-ST-96771/home/180566873,HI Information Service,663090.0,N,Y,19.49096966,-155.09868802
PAST SALE,September-30-2022,Single Family Residential,11-2822 Palainui Ave,Mountain View,HI,96771,325000,1.0,2.0,Hawaii's Eden Roc Estates,840.0,43560.0,2015.0,,387.0,,Sold,,,https://www.redfin.com/HI/Mountain-View/11-2822-Palainui-Ave-96771/home/79205536,HI Information Service,663188.0,N,Y,19.4793006,-155.0880001
PAST SALE,October-27-2022,Single Family Residential,86-200 Moelima Pl,Waianae,HI,96792,725000,3.0,2.0,Lualualei,1116.0,5707.0,1991.0,,650.0,,Sold,,,https://www.redfin.com/HI/Waianae/86-200-Moelima-Pl-96792/home/63955758,HiCentral MLS,202218852.0,N,Y,21.4402623,-158.1804338
PAST SALE,August-17-2022,Single Family Residential,86-345 Kauaopuu St,Waianae,HI,96792,440000,3.0,2.0,Lualualei,1400.0,6686.0,1974.0,,314.0,,Sold,,,https://www.redfin.com/HI/Waianae/86-345-Kauaopuu-St-96792/home/88566929,HiCentral MLS,202207288.0,N,Y,21.4407674,-158.1762352
PAST SALE,September-15-2022,Condo/Co-op,99-015 Kalaloa St #602,Aiea,HI,96701,299000,1.0,1.0,Halawa,515.0,82546.0,1975.0,,581.0,576.0,Sold,,,https://www.redfin.com/HI/Aiea/99-015-Kalaloa-St-96701/unit-602/home/63757511,HiCentral MLS,202215994.0,N,Y,21.3654911,-157.9357388
PAST SALE,October-23-2022,Single Family Residential,71 Meheu Cir,Kahului,HI,96732,809999,3.0,2.5,Kahului,1331.0,3001.0,2012.0,,609.0,,Sold,,,https://www.redfin.com/HI/Kahului/71-Meheu-Cir-96732/home/88581713,RAM MLS,396517.0,N,Y,20.8639324,-156.4851619
PAST SALE,August-24-2022,Condo/Co-op,91-1030 Puamaeole St Unit 7U,Ewa Beach,HI,96706,485000,2.0,1.5,Ewa Gen Soda Creek,716.0,647476.0,1989.0,,677.0,443.0,Sold,,,https://www.redfin.com/HI/EWA-BEACH/91-1030-1030-PUAMAEOLE-ST-96706/unit-7U/home/88572708,HiCentral MLS,202208794.0,N,Y,21.343503,-158.029322
PAST SALE,October-6-2022,Single Family Residential,91-1135 Paeheulu St,Ewa Beach,HI,96706,858000,3.0,2.0,Ewa Villages,1152.0,6193.0,1996.0,,745.0,30.0,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1135-Paeheulu-St-96706/home/91432670,HiCentral MLS,202213072.0,N,Y,21.3417136,-158.0410205
PAST SALE,October-31-2022,Single Family Residential,92-609 Palailai St,Kapolei,HI,96707,838000,3.0,1.5,Makakilo-lower,1044.0,6017.0,1965.0,,803.0,,Sold,,,https://www.redfin.com/HI/Kapolei/92-609-Palailai-St-96707/home/63963773,HiCentral MLS,202217447.0,N,Y,21.3427059,-158.0838248
PAST SALE,September-26-2022,Condo/Co-op,84-710 Kili Dr #815,Waianae,HI,96792,279000,1.0,1.0,Makaha,684.0,612759.0,1970.0,,408.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-710-Kili-Dr-96792/unit-815/home/88563711,HiCentral MLS,202217111.0,N,Y,21.4824156,-158.2040398
PAST SALE,September-19-2022,Condo/Co-op,84-710 Kili Dr #1711,Waianae,HI,96792,292000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,429.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-710-Kili-Dr-96792/unit-1711/home/88563968,HiCentral MLS,202206573.0,N,Y,21.4824156,-158.2040398
PAST SALE,November-13-2022,Condo/Co-op,84-710 Kili Dr #1013,Waianae,HI,96792,235000,1.0,1.0,Makaha,680.0,612759.0,1970.0,,346.0,890.0,Sold,,,https://www.redfin.com/HI/Waianae/84-710-Kili-Dr-96792/unit-1013/home/88563744,HiCentral MLS,202216424.0,N,Y,21.4824156,-158.2040398
PAST SALE,November-3-2022,Condo/Co-op,84-688 Ala Mahiku St Unit 154-B,Waianae,HI,96792,355000,2.0,1.0,Makaha,815.0,1222729.0,1975.0,,436.0,593.0,Sold,,,https://www.redfin.com/HI/Waianae/84-688-Ala-Mahiku-St-96792/unit-154B/home/63819432,HiCentral MLS,202218804.0,N,Y,21.4809263,-158.2048576
